SampleID,t0,t1,max_amp,mean_amp,median_amp,impulses_ch6,impulses_ch5,impulses_ch4,impulses_ch3,impulses_ch2,impulses_ch1,ch6_mean,ch6_median,ch5_mean,ch5_median,ch4_mean,ch4_median,ch3_mean,ch3_median,ch2_mean,ch2_median,ch1_mean,ch1_median
159,595,610,0.010957353208861959,0.0049905746416529125,0.0045767283517164645,0,0,11,72,777,2820,,,,,0.12254395103484315,0.12291031766666144,0.3590097022537066,0.3278256070118082,1.2775871082631456,1.171642458039415,5.110348433052582,4.68656983215766
35,642,648,0.022279504588702356,0.009445350158273776,0.0063512880877902985,0,6,24,103,418,1139,,,0.07270392670700479,0.07270392670700479,0.2138212486186098,0.19859615582527834,0.6045024101295217,0.4064824376185791,2.4180096405180866,1.6259297504743164,9.672038562072347,6.503719001897266
69,685,689,0.010897008883362277,0.007270479781572396,0.006858584327327465,0,1,12,57,275,830,,,0.04358803553344911,0.04358803553344911,0.13106034845992992,0.1313288761063691,0.5242413938397197,0.5253155044254764,1.8612428240825334,1.755797587795831,7.4449712963301335,7.023190351183324
85,730,736,0.011316231639656968,0.006771051296919327,0.005049470042874679,0,1,17,76,328,1228,,,0.04526492655862787,0.04526492655862787,0.12707267079022194,0.15041844018197012,0.4333472830028369,0.32316608274397945,1.7333891320113477,1.2926643309759178,6.933556528045391,5.170657323903671
61,782,788,0.024554138346802135,0.008274510620503368,0.004282995642871054,0,6,27,64,364,1201,,,0.06422442707361216,0.06422442707361216,0.22893530203414,0.1730104895135227,0.5819830081171509,0.37891426665199984,2.118274718848862,1.0964468845749897,8.473098875395449,4.385787538299959
52,820,825,0.016195175632876653,0.008783717260848232,0.007511678815330394,0,3,21,74,395,990,,,0.05660600456807574,0.05660600456807574,0.17330543965879464,0.16695219152422716,0.5621579046942868,0.48074744418114523,2.2486316187771473,1.922989776724581,8.99452647510859,7.691959106898324
165,865,875,0.010625487537605937,0.005397944295596333,0.005060646229101027,0,1,11,62,607,1911,,,0.042501950150423747,0.042501950150423747,0.11637453398809806,0.10016280622399054,0.3685344547339844,0.32590431198218683,1.3818737396726612,1.2955254346498628,5.527494958690645,5.182101738599451
166,920,930,0.005410425701619348,0.004223791396984293,0.004041272256931301,0,0,2,32,536,2020,,,,,0.07866365830669919,0.07866365830669919,0.2860333812442327,0.2778673293726826,1.081290597627979,1.034565697774413,4.325162390511916,4.138262791097652
53,970,985,0.005407418558635123,0.0037739188928974186,0.0035257352179030644,0,0,2,30,601,3003,,,,,0.08571306920091709,0.08571306920091709,0.2827425794484512,0.2650166974309174,0.9661232365817392,0.9025882157831845,3.8644929463269566,3.610352863132738
45,1020,1030,0.006963480111752232,0.004730689189724334,0.0045595536316889165,0,1,4,51,494,1931,,,0.027853920447008927,0.027853920447008927,0.10222748882723608,0.10417786045734304,0.3120842245704983,0.3019318255420236,1.2110564325694295,1.1672457297123626,4.844225730277718,4.6689829188494505
